gene_id,gene_symbol,log2fc_x,q_value_x,is_de_x,log2fc_y,q_value_y,is_de_y,comparison_id_x,comparison_id_y,sign_concordant,significance_class
ENSG00000138381,ASNSD1,-0.04040696487565648,0.8167687471244934,False,0.121614825655476,0.37073664906583514,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000108381,ASPA,0.0587842652133192,0.7937524318228205,False,-0.4137813833717504,0.05812379938894797,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000204653,ASPDH,0.03346679047423662,0.7769589810423202,False,-0.32588150563628704,0.17795083045924368,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000166183,ASPG,0.0870026174730886,0.4806469376222281,False,-0.0034458372942960634,0.9923472510143659,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000198363,ASPH,-0.01844570993082888,0.9021543034048622,False,0.17330327480901583,0.1354228387457028,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000174939,ASPHD1,0.0047068602504893335,0.9789495893013259,False,0.47473136794279336,0.0029642470186066823,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000128203,ASPHD2,-0.03464381689005008,0.8473397441183206,False,0.08687192478457822,0.7442935054651538,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000066279,ASPM,0.07471291369593124,0.6478266380759675,False,2.4199914028139156,3.458073285229895e-20,True,ckd_vs_normal,aki_vs_normal,True,y_only_sig
ENSG00000106819,ASPN,-0.23906811831377128,0.23134292094060854,False,-0.30873693096373767,0.18377978083952382,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000244617,ASPRV1,0.09488974199221385,0.5401359807409862,False,-0.19128278061499632,0.34622200020488314,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
ENSG00000169696,ASPSCR1,0.10019225681977319,0.5273549130703975,False,0.002777306062048298,0.9901201946839825,False,ckd_vs_normal,aki_vs_normal,True,neither_sig
ENSG00000162174,ASRGL1,0.0077662092312342675,0.9663019756787664,False,-0.001968605040289183,0.9913878159007601,False,ckd_vs_normal,aki_vs_normal,False,neither_sig
