gene_id,gene_symbol,total_pseudobulk_count,detected_pseudobulk_donors,passes_expression_filter,deseq2_base_mean,deseq2_log2fc_mle,deseq2_lfc_se_mle,deseq2_wald_stat,deseq2_p_value,deseq2_q_value,deseq2_log2fc,deseq2_lfc_se,deseq2_lfc_shrunk_applied,deseq2_shrinkage_coeff,deseq2_log2fc_shrunk,deseq2_lfc_se_shrunk,deseq2_design,deseq2_n_genes_tested,comparison_id,comparison,is_de_primary_q_0_05,n_donors_group1,n_donors_group2,n_cells_group1,n_cells_group2
ENSG00000121410,A1BG,574,99,True,3.283603794204073,-0.2170267180929845,0.3331986841132605,-0.6513432628659873,0.5148249269992479,0.8753630493765077,-0.019931230468666055,0.11068960794067888,True,disease[T.acute kidney injury],-0.019931230468666055,0.11068960794067888,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000268895,A1BG-AS1,528,105,True,3.378018160836516,0.5472087492294042,0.3313052291962437,1.6516755577838262,0.09860070793877058,0.548074989309241,0.04728799453427898,0.13048809614163773,True,disease[T.acute kidney injury],0.04728799453427898,0.13048809614163773,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000148584,A1CF,309,76,True,2.3670470940408928,0.9498791130253705,0.5793459153998045,1.6395716061445993,0.10109427083137243,0.5543780210032007,0.021169412835168232,0.1257537797592999,True,disease[T.acute kidney injury],0.021169412835168232,0.1257537797592999,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000175899,A2M,3182,114,True,16.70731465471428,0.3101717594564337,0.409528786675601,0.7573869519021853,0.4488180710022771,0.8455840020303635,0.013162007975620182,0.12482533129404712,True,disease[T.acute kidney injury],0.013162007975620182,0.12482533129404712,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000245105,A2M-AS1,146,61,True,0.7172431883449705,0.26090107075280633,0.5436656599306009,0.47989249640323145,0.631303837055768,,0.002067956445446609,0.10810227980921117,True,disease[T.acute kidney injury],0.002067956445446609,0.10810227980921117,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000166535,A2ML1,101,49,True,0.5328248836602049,0.18462247919749222,0.6562507683187576,0.2813291627383153,0.778457944543606,,-0.005813159807441771,0.11564821861811529,True,disease[T.acute kidney injury],-0.005813159807441771,0.11564821861811529,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000256661,A2ML1-AS1,1232,95,True,5.472394560630073,0.10508587162227287,0.39606865203205427,0.2653223654109545,0.7907611366252767,0.9586416237555655,0.006896175395824086,0.11250868294658399,True,disease[T.acute kidney injury],0.006896175395824086,0.11250868294658399,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000256904,A2ML1-AS2,0,0,False,,,,,,,,,,,,,,,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000184389,A3GALT2,55,35,True,0.47379107201830717,1.041839802054989,0.7761525826061173,1.3423131294065447,0.17949448811872093,,0.009797357491541408,0.11701050235558073,True,disease[T.acute kidney injury],0.009797357491541408,0.11701050235558073,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,False,36,84,7325,19818
ENSG00000128274,A4GALT,3251,120,True,19.658862397257625,1.1201657910508416,0.24427161775875758,4.585738618872686,4.523842714716751e-06,0.0013282692885855782,0.996949052178723,0.2614766375272944,True,disease[T.acute kidney injury],0.996949052178723,0.2614766375272944,~ sex + diabetes_history_clean + hypertension_clean + Race_grouped + Age_grouped + disease,25032.0,targeted_SubclassLevel1_IC_aki_vs_ckd,acute kidney injury vs chronic kidney disease,True,36,84,7325,19818
